bucket,polity_id,name,km,lon,lat
100,territory:Goths:43,Goths,18.7,18.5239,59.0442
100,territory:Goths:43,Goths,3.8,18.6039,59.0926
100,territory:Goths:43,Goths,6.8,18.7421,59.1029
100,territory:Goths:43,Goths,2.0,18.5849,59.1282
100,territory:Goths:43,Goths,4.0,18.646,59.1804
100,territory:Goths:43,Goths,10.0,18.4195,59.2161
100,territory:Goths:43,Goths,3.4,18.6035,59.2298
100,territory:Goths:43,Goths,13.0,18.9162,59.2823
100,territory:Goths:43,Goths,1.7,18.8758,59.3068
100,territory:Goths:43,Goths,1.5,18.8871,59.3387
100,territory:Goths:43,Goths,10.6,18.3769,59.4062
100,territory:Goths:43,Goths,6.7,19.0195,59.4171
100,territory:Goths:43,Goths,3.5,18.9549,59.4085
100,territory:Goths:43,Goths,2.0,18.3288,59.4296
100,territory:Goths:43,Goths,11.0,19.2156,59.4382
100,territory:Goths:43,Goths,16.1,19.5055,59.4435
100,territory:Goths:43,Goths,12.1,18.6869,59.4508
100,territory:Goths:43,Goths,2.6,18.7794,59.4736
100,territory:Goths:43,Goths,3.8,19.1665,59.4974
100,territory:Goths:43,Goths,7.6,19.0477,59.5703
100,territory:Goths:43,Goths,4.8,19.1661,59.592
100,territory:Goths:43,Goths,3.7,19.2459,59.6048
100,territory:Goths:43,Goths,3.7,19.0363,59.6447
100,territory:Goths:43,Goths,3.6,19.1388,59.656
100,territory:Goths:43,Goths,1.8,19.1871,59.6649
100,territory:Goths:43,Goths,0.9,19.1625,59.6757
100,territory:Goths:43,Goths,8.4,18.8733,59.6667
100,territory:Goths:43,Goths,9.9,19.4044,59.7065
100,territory:Goths:43,Goths,4.5,19.13,59.7496
100,territory:Goths:43,Goths,2.2,19.179,59.7759
100,territory:Goths:43,Goths,1.9,19.0911,59.7844
100,territory:Goths:43,Goths,3.2,19.1182,59.8457
100,territory:Goths:43,Goths,21.4,19.3377,60.195
100,territory:Goths:43,Goths,32.5,18.5973,60.2017
100,territory:Goths:43,Goths,2.2,18.523,60.2083
100,territory:Goths:43,Goths,9.1,19.5004,60.2511
100,territory:Goths:43,Goths,3.8,18.6169,60.277
100,territory:Goths:43,Goths,5.4,19.5864,60.3456
100,territory:Goths:43,Goths,4.4,19.6967,60.3685
100,territory:Goths:43,Goths,1.2,19.7234,60.3856
100,territory:Goths:43,Goths,17.0,18.3856,60.5226
100,territory:Himyarite Kingdom:154,Himyarite Kingdom,21.6,43.4311,12.472
100,territory:Himyarite Kingdom:154,Himyarite Kingdom,37.5,42.944,12.8885
100,territory:Himyarite Kingdom:154,Himyarite Kingdom,3.4,42.9293,12.9342
100,territory:Himyarite Kingdom:154,Himyarite Kingdom,9.1,42.8494,13.028
100,territory:Roman Empire:184,로마 제국,39.2,-4.8168,54.0522
100,territory:Goths:43,Goths,22.6,14.8439,56.0098
100,territory:Goths:43,Goths,5.5,15.791,56.0247
100,territory:Goths:43,Goths,9.6,14.9697,56.1178
100,territory:Goths:43,Goths,4.4,15.4618,56.1105
100,territory:Goths:43,Goths,3.2,15.5391,56.113
100,territory:Goths:43,Goths,3.1,15.6148,56.1148
100,territory:Roman Empire:184,로마 제국,7.0,1.4455,38.715
100,territory:Roman Empire:91,로마 제국,3.7,-1.2913,45.96
100,territory:Roman Empire:117,로마 제국,19.1,-2.1105,49.207
100,territory:Roman Empire:165,로마 제국,9.7,-2.5891,49.4647
100,territory:Roman Empire:184,로마 제국,6.1,-6.3488,49.8916
100,territory:Roman Empire:184,로마 제국,3.9,-6.3594,49.9531
100,territory:Roman Empire:184,로마 제국,23.2,-4.4997,54.2485
100,territory:Roman Empire:154,로마 제국,17.8,-5.2354,55.5703
100,territory:Roman Empire:154,로마 제국,4.5,-5.0842,55.8238
100,territory:Roman Empire:154,로마 제국,38.7,-5.9046,55.9802
100,territory:Roman Empire:154,로마 제국,22.4,-5.9219,56.4548
100,territory:Roman Empire:154,로마 제국,37.5,-6.9297,56.4818
100,territory:Roman Empire:197,로마 제국,17.9,10.8766,33.7675
100,territory:Roman Empire:117,로마 제국,22.7,11.0408,34.6388
100,territory:Roman Empire:117,로마 제국,7.7,11.1821,34.696
100,territory:Roman Empire:184,로마 제국,6.8,8.2864,39.1752
100,territory:Roman Empire:117,로마 제국,8.2,13.9058,40.7253
100,territory:Goths:43,Goths,4.5,11.6058,57.976
100,territory:Goths:43,Goths,8.2,11.656,58.1958
100,territory:Roman Empire:165,로마 제국,11.2,17.669,42.7188
100,territory:Roman Empire:117,로마 제국,29.3,16.5142,42.7614
100,territory:Roman Empire:117,로마 제국,16.8,16.8906,42.9485
100,territory:Roman Empire:197,로마 제국,38.6,16.0091,42.9673
100,territory:Roman Empire:197,로마 제국,21.0,15.7446,43.0241
100,territory:Roman Empire:197,로마 제국,12.4,16.158,43.0528
100,territory:Roman Empire:117,로마 제국,10.1,16.5892,43.1935
100,territory:Roman Empire:117,로마 제국,6.4,16.6437,43.3353
100,territory:Roman Empire:197,로마 제국,1.9,15.0066,44.4507
100,territory:Goths:43,Goths,4.5,18.5837,59.4947
100,territory:Roman Empire:117,로마 제국,10.8,20.6508,38.7362
100,territory:Goths:43,Goths,2.4,19.1014,57.9155
100,territory:Goths:43,Goths,4.9,19.5929,60.171
100,territory:Roman Empire:117,로마 제국,8.5,23.5052,37.3388
100,territory:Roman Empire:117,로마 제국,15.1,23.4882,37.7302
100,territory:Roman Empire:106,로마 제국,2.7,23.4951,37.9585
100,territory:Roman Empire:117,로마 제국,28.1,23.6983,39.1437
100,territory:Roman Empire:161,로마 제국,11.6,36.8936,25.3897
100,territory:Roman Empire:117,로마 제국,21.4,36.5596,25.6077
100,territory:Roman Empire:184,로마 제국,30.9,27.3668,36.4102
100,territory:Roman Empire:184,로마 제국,15.3,27.8188,36.5828
100,territory:Roman Empire:184,로마 제국,21.5,25.3195,36.7477
100,territory:Roman Empire:184,로마 제국,6.4,26.9874,36.9875
100,territory:Roman Empire:184,로마 제국,10.2,25.2035,37.0798
100,territory:Roman Empire:184,로마 제국,34.3,24.4875,37.1635
100,territory:Roman Empire:184,로마 제국,15.5,24.4201,37.3575
100,territory:Roman Empire:184,로마 제국,15.0,24.9137,37.4057
100,territory:Roman Empire:184,로마 제국,10.8,25.3748,37.444
100,territory:Roman Empire:117,로마 제국,25.0,26.8127,37.734
100,territory:Roman Empire:184,로마 제국,19.4,25.5698,40.4688
100,territory:Roman Empire:117,로마 제국,19.0,27.6128,40.6268
100,territory:Himyarite Kingdom:154,Himyarite Kingdom,4.1,42.9382,12.8384
100,territory:Himyarite Kingdom:154,Himyarite Kingdom,31.0,42.7478,14.0002
100,territory:Himyarite Kingdom:-19,Himyarite Kingdom,14.3,42.587,15.3505
100,territory:Kingdom of Axum:-50,Kingdom of Axum,24.4,40.0874,15.715
100,territory:Parthian Empire:51,파르티아 제국,2.2,53.8096,24.1797
100,territory:Parthian Empire:117,파르티아 제국,6.5,52.6023,24.3268
100,territory:Parthian Empire:51,파르티아 제국,2.7,54.2259,24.3362
100,territory:Parthian Empire:114,파르티아 제국,18.5,53.3838,24.34
100,territory:Parthian Empire:114,파르티아 제국,17.7,53.9823,26.5143
100,territory:Huns:106,훈족,34.1,52.6249,45.469
100,territory:Huns:106,훈족,11.9,47.9502,45.5785
100,territory:Huns:106,훈족,25.4,49.7897,46.2885
200,territory:Kingdom of Axum:-50,Kingdom of Axum,2.9,40.314,15.0222
200,territory:Kingdom of Axum:-50,Kingdom of Axum,3.9,40.2492,15.1515
200,territory:Sabaeans:270,Sabaeans,30.8,42.4068,15.7254
200,territory:Sasanian Empire:287,사산조 페르시아,13.3,52.0107,24.2305
200,territory:Parthian Empire:215,파르티아 제국,23.7,51.7316,24.5858
200,territory:Sasanian Empire:283,사산조 페르시아,0.1,55.1164,25.1155
200,territory:Sasanian Empire:287,사산조 페르시아,0.0,55.1746,25.1928
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1725,25.1946
200,territory:Sasanian Empire:287,사산조 페르시아,1.5,55.1568,25.1952
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1751,25.1951
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1597,25.1959
200,territory:Sasanian Empire:287,사산조 페르시아,0.3,55.1527,25.1958
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1695,25.1958
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1756,25.1965
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1492,25.1969
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1669,25.1969
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1729,25.1979
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1537,25.1977
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1507,25.1985
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1561,25.1985
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1693,25.1988
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1466,25.1998
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1718,25.2
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1751,25.199
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1495,25.2
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1656,25.1998
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1525,25.2005
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1635,25.2009
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1679,25.201
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1558,25.2011
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1479,25.2015
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1656,25.2022
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1709,25.2019
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1505,25.2029
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1734,25.2023
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1527,25.2031
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1584,25.2028
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1548,25.2038
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1466,25.2041
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1492,25.2039
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1583,25.2055
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1556,25.2056
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1464,25.2067
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1534,25.2067
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1497,25.2069
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1592,25.2076
200,territory:Sasanian Empire:287,사산조 페르시아,0.4,55.1751,25.2073
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1566,25.2082
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1831,25.2079
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1517,25.2088
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1802,25.209
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1456,25.2087
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1734,25.2093
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1771,25.2092
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1517,25.2104
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1486,25.2104
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1848,25.2108
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1461,25.2111
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1705,25.2103
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1826,25.2113
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.175,25.2114
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1807,25.2126
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1846,25.2131
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.172,25.2132
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1778,25.2132
200,territory:Sasanian Empire:287,사산조 페르시아,0.5,55.1567,25.2135
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.154,25.214
200,territory:Sasanian Empire:287,사산조 페르시아,0.3,55.1681,25.214
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1757,25.2145
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1815,25.2144
200,territory:Sasanian Empire:287,사산조 페르시아,0.3,55.1461,25.2149
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1831,25.2151
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1781,25.2154
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.151,25.2155
200,territory:Sasanian Empire:287,사산조 페르시아,0.4,55.1637,25.2158
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1445,25.2156
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1519,25.2164
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1555,25.2166
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1813,25.2168
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1487,25.2162
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1753,25.2167
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1681,25.2169
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1705,25.2163
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1771,25.2166
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1533,25.2173
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1646,25.2174
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1721,25.2177
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.146,25.2177
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1838,25.2181
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1881,25.2185
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1708,25.2184
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1497,25.2188
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1676,25.2182
200,territory:Sasanian Empire:287,사산조 페르시아,0.5,55.1399,25.2059
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1523,25.2189
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1555,25.2192
200,territory:Sasanian Empire:287,사산조 페르시아,0.0,55.1902,25.2191
200,territory:Sasanian Empire:287,사산조 페르시아,0.3,55.1795,25.2197
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1696,25.2193
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1762,25.2198
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1886,25.22
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1819,25.2196
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1779,25.2198
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1747,25.22
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1509,25.2203
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1468,25.2204
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1665,25.221
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1455,25.2209
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1484,25.2212
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1439,25.2214
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1686,25.2215
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.172,25.221
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1769,25.2218
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1746,25.2221
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1813,25.2219
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1529,25.2217
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1695,25.2237
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1495,25.2234
200,territory:Sasanian Empire:287,사산조 페르시아,0.4,55.1628,25.2231
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1733,25.2237
200,territory:Sasanian Empire:287,사산조 페르시아,0.3,55.1876,25.2237
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1469,25.2246
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1781,25.2242
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1918,25.225
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1432,25.2245
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1754,25.2252
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.184,25.2242
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1814,25.225
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1894,25.2257
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1853,25.2255
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1708,25.2254
200,territory:Sasanian Empire:287,사산조 페르시아,0.3,55.1651,25.2266
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1485,25.2265
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1661,25.2248
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1778,25.2271
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.189,25.2273
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1623,25.227
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1729,25.2269
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1801,25.2273
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.175,25.2274
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1831,25.228
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1864,25.2283
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1698,25.2291
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1808,25.2292
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1732,25.2296
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1869,25.2305
200,territory:Sasanian Empire:287,사산조 페르시아,0.3,55.1773,25.2302
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1841,25.2305
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1713,25.2306
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1807,25.2309
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1896,25.2308
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1673,25.2298
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1647,25.2317
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1874,25.2321
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1742,25.232
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.19,25.2326
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1875,25.2335
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1822,25.2333
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.191,25.2341
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1761,25.2337
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1711,25.234
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1843,25.234
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1791,25.2352
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1689,25.2348
200,territory:Sasanian Empire:287,사산조 페르시아,0.3,55.1631,25.2345
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.186,25.2361
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1825,25.2362
200,territory:Sasanian Empire:287,사산조 페르시아,0.3,55.176,25.237
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1787,25.2374
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1732,25.2374
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1692,25.2379
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1752,25.2391
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1798,25.2393
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1842,25.239
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1775,25.24
200,territory:Sasanian Empire:287,사산조 페르시아,0.3,55.1896,25.2388
200,territory:Sasanian Empire:287,사산조 페르시아,0.3,55.1658,25.2391
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1806,25.2406
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1863,25.2413
200,territory:Sasanian Empire:287,사산조 페르시아,0.5,55.1979,25.2404
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1678,25.2418
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1816,25.2419
200,territory:Sasanian Empire:287,사산조 페르시아,0.3,55.1722,25.241
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1783,25.2422
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.187,25.2426
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.1837,25.243
200,territory:Sasanian Empire:287,사산조 페르시아,0.2,55.175,25.2424
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1735,25.244
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1792,25.2442
200,territory:Sasanian Empire:287,사산조 페르시아,0.1,55.1862,25.2444
200,territory:Sasanian Empire:287,사산조 페르시아,0.6,55.1319,25.2177
200,territory:Sasanian Empire:287,사산조 페르시아,0.3,55.1825,25.2471
200,territory:Sasanian Empire:287,사산조 페르시아,0.3,55.1747,25.2486
200,territory:Sasanian Empire:287,사산조 페르시아,1.1,55.1571,25.25
200,territory:Parthian Empire:215,파르티아 제국,23.4,55.3051,26.269
200,territory:Roman Empire:197,로마 제국,3.7,35.7657,27.1078
200,territory:Roman Empire:270,로마 제국,14.2,25.7058,34.8736
200,territory:Roman Empire:270,로마 제국,11.1,26.1363,34.9346
200,territory:Roman Empire:270,로마 제국,8.2,-2.4427,35.178
200,territory:Roman Empire:270,로마 제국,1.6,-2.4216,35.1796
200,territory:Roman Empire:270,로마 제국,0.7,-2.4313,35.1837
200,territory:Roman Empire:270,로마 제국,0.7,-3.9025,35.2154
200,territory:Roman Empire:270,로마 제국,0.2,-3.9006,35.2175
200,territory:Roman Empire:270,로마 제국,9.8,25.2147,35.4461
200,territory:Roman Empire:270,로마 제국,5.8,-5.4186,35.9126
200,territory:Roman Empire:299,로마 제국,6.1,29.6571,36.1342
200,territory:Roman Empire:197,로마 제국,6.6,29.7467,36.1286
200,territory:Roman Empire:260,로마 제국,4.0,29.4966,36.157
200,territory:Roman Empire:215,로마 제국,5.3,29.5849,36.143
200,territory:Roman Empire:260,로마 제국,5.2,33.7804,36.1762
200,territory:Roman Empire:299,로마 제국,1.7,29.8792,36.1835
200,territory:Roman Empire:270,로마 제국,4.5,22.9586,36.4866
200,territory:Roman Empire:270,로마 제국,4.7,28.1257,36.5989
200,territory:Roman Empire:247,로마 제국,4.8,28.9183,36.6684
200,territory:Roman Empire:270,로마 제국,1.6,27.1401,36.9429
200,territory:Roman Empire:299,로마 제국,18.7,27.4647,36.9758
200,territory:Roman Empire:270,로마 제국,9.3,27.0912,37.0593
200,territory:Roman Empire:260,로마 제국,12.1,21.5492,37.0489
200,territory:Roman Empire:261,로마 제국,11.8,10.8032,37.1291
200,territory:Roman Empire:299,로마 제국,13.2,27.0892,37.2864
200,territory:Roman Empire:299,로마 제국,28.8,26.757,37.3005
200,territory:Roman Empire:299,로마 제국,5.3,26.7337,37.387
200,territory:Roman Empire:299,로마 제국,17.3,26.9735,37.4605
200,territory:Roman Empire:270,로마 제국,26.6,23.9273,37.4756
200,territory:Roman Empire:260,로마 제국,35.1,8.9372,37.5288
200,territory:Roman Empire:299,로마 제국,0.2,27.1646,37.5786
200,territory:Roman Empire:270,로마 제국,9.9,26.4286,37.5831
200,territory:Roman Empire:270,로마 제국,4.9,26.5115,37.5906
200,territory:Roman Empire:270,로마 제국,14.3,23.948,37.6486
200,territory:Roman Empire:270,로마 제국,7.9,24.1228,37.7016
200,territory:Roman Empire:238,로마 제국,10.8,23.7592,37.769
200,territory:Roman Empire:270,로마 제국,21.0,24.2583,38.0038
200,territory:Roman Empire:260,로마 제국,4.0,26.3417,38.4391
200,territory:Roman Empire:270,로마 제국,5.0,26.2841,38.5035
200,territory:Roman Empire:270,로마 제국,0.2,26.2288,38.5215
200,territory:Roman Empire:247,로마 제국,11.4,26.7121,38.5036
200,territory:Roman Empire:270,로마 제국,26.9,25.5105,38.541
200,territory:Roman Empire:270,로마 제국,2.1,24.358,38.8379
200,territory:Roman Empire:270,로마 제국,22.2,24.1084,39.0785
200,territory:Roman Empire:270,로마 제국,19.3,20.2293,39.1444
200,territory:Roman Empire:270,로마 제국,27.6,24.322,39.3498
200,territory:Roman Empire:238,로마 제국,8.3,-9.5086,39.4157
200,territory:Roman Empire:270,로마 제국,13.2,24.1686,39.3946
200,territory:Roman Empire:270,로마 제국,18.9,19.5232,39.7704
200,territory:Roman Empire:270,로마 제국,11.3,19.3991,39.85
200,territory:Roman Empire:270,로마 제국,10.4,19.5814,39.8853
200,territory:Roman Empire:247,로마 제국,9.6,23.9066,40.3248
200,territory:Roman Empire:270,로마 제국,8.4,19.2804,40.4934
200,territory:Roman Empire:270,로마 제국,20.0,14.2279,40.5502
200,territory:Roman Empire:238,로마 제국,13.0,28.5278,40.5314
200,territory:Roman Empire:270,로마 제국,12.2,14.0141,40.7542
200,territory:Roman Empire:270,로마 제국,3.4,29.1137,40.8508
200,territory:Roman Empire:270,로마 제국,34.2,12.9551,40.9106
200,territory:Roman Empire:270,로마 제국,7.9,12.8559,40.9364
200,territory:Roman Empire:270,로마 제국,6.3,13.0567,40.9706
200,territory:Roman Empire:270,로마 제국,0.1,9.3416,41.2427
200,territory:Roman Empire:270,로마 제국,2.6,9.3419,41.2833
200,territory:Roman Empire:270,로마 제국,1.9,9.3712,41.299
200,territory:Roman Empire:270,로마 제국,1.3,9.3411,41.3022
200,territory:Roman Empire:270,로마 제국,2.7,9.2528,41.3366
200,territory:Roman Empire:270,로마 제국,1.0,9.2576,41.367
200,territory:Roman Empire:261,로마 제국,15.1,15.4859,42.1105
200,territory:Roman Empire:270,로마 제국,20.1,11.0983,42.2489
200,territory:Roman Empire:261,로마 제국,7.6,17.8807,42.7268
200,territory:Roman Empire:238,로마 제국,11.6,6.46,43.03
200,territory:Roman Empire:270,로마 제국,20.5,16.6998,43.0909
200,territory:Roman Empire:197,로마 제국,36.8,9.9059,43.4392
200,territory:Roman Empire:247,로마 제국,4.3,16.1436,43.4401
200,territory:Roman Empire:270,로마 제국,3.3,7.0471,43.5205
200,territory:Roman Empire:260,로마 제국,4.7,15.8502,43.6851
200,territory:Roman Empire:270,로마 제국,7.5,15.7006,43.6957
200,territory:Roman Empire:287,로마 제국,4.8,15.6076,43.8011
200,territory:Roman Empire:270,로마 제국,7.8,15.1114,44.0403
200,territory:Roman Empire:207,로마 제국,6.4,15.0669,44.3058
200,territory:Roman Empire:270,로마 제국,19.3,14.6928,44.3826
200,territory:Roman Empire:238,로마 제국,7.5,14.9181,44.4305
